episode_id,episode_name,release_date,duration_ms,description,external_url,show_id,show_name,publisher
27xZQbu37EeudnRKZjZsLi,"sedih sih kalau diingat, tapi kan kangen juga",2025-05-01,495871,HUHU,https://open.spotify.com/episode/27xZQbu37EeudnRKZjZsLi,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4Q7tGGlYykcu7UD4AYwwvP,mundur,2025-04-28,317852,satu langkah ke belakang.,https://open.spotify.com/episode/4Q7tGGlYykcu7UD4AYwwvP,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4FLGROnAbSluT9LaSqHak6,"udah gapapa, sih, tapi kira-kira dia nyariin aku gak ya",2025-04-24,497898,huhu,https://open.spotify.com/episode/4FLGROnAbSluT9LaSqHak6,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0nsasgwh2Tuvo821TnUGBh,sebatas membalas,2025-04-21,308054,sebatas itu aku udah senang.,https://open.spotify.com/episode/0nsasgwh2Tuvo821TnUGBh,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
2XnjylkwB8E3bTOu8y20u2,"mungkin, beberapa kapal memang digariskan untuk berhenti berlayar.",2025-04-17,374186,karam,https://open.spotify.com/episode/2XnjylkwB8E3bTOu8y20u2,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
3xqJl89mUExc3y9LdCFj2W,sudah tidak,2025-04-14,296808,"kali ini, kamu udah gak bolak-balik lagi, ya?",https://open.spotify.com/episode/3xqJl89mUExc3y9LdCFj2W,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
2ZZ14ULPVqrRRuy3xTis1x,"cuma bisa rindu, karena kalau menyapa nanti mengganggu.",2025-04-10,565994,"perlahan, kita akan mendengar namanya dengan perasaan yang biasa aja.",https://open.spotify.com/episode/2ZZ14ULPVqrRRuy3xTis1x,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
3Nhubc767WUEP91NXFHQWv,sama rasa,2025-04-07,354126,"mana yang nyata, dan mana yang jauh dari mungkin. ",https://open.spotify.com/episode/3Nhubc767WUEP91NXFHQWv,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
7elZQgmLQXrdyr6N3KFwcI,"mungkin di kesempatan lain, kita bisa punya lebih banyak waktu.",2025-04-03,498560,:'),https://open.spotify.com/episode/7elZQgmLQXrdyr6N3KFwcI,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
3X2aTHy62ZhIRi6fWuoU6Z,setengah kita.,2025-03-31,330000," karena rumah kan harusnya tetap, ya?",https://open.spotify.com/episode/3X2aTHy62ZhIRi6fWuoU6Z,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4KsasofWzfdCyUrTp5xQC6,dan akhirnya dia menjadi orang asing yang terlalu aku tau.,2025-03-27,628480,huhu,https://open.spotify.com/episode/4KsasofWzfdCyUrTp5xQC6,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4TsqMVLFIsIengIm7VItyb,kecuali...,2025-03-24,347327,kamu.,https://open.spotify.com/episode/4TsqMVLFIsIengIm7VItyb,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
5MOtW7FYvV2kJi6MDMIlFS,"harusnya aku gak buru-buru menyimpulkan kalau kamu orangnya, ya",2025-03-20,500650,"tapi kalau memang diciptakan buat kita, pasti akan menemukan jalannya. hehe",https://open.spotify.com/episode/5MOtW7FYvV2kJi6MDMIlFS,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0iS5pbWMJpgynYeQLwyf1Y,dan lagi,2025-03-17,278693,"andai bisa lebih sederhana, ya? perasaan kita?",https://open.spotify.com/episode/0iS5pbWMJpgynYeQLwyf1Y,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0d9PWlvFsbFIv2mIqQHLgX,"nggak semua kedekatan punya tujuan, ya",2025-03-13,460330,"salah paham perihal orang yang tepat memang menyebalkan, ya.",https://open.spotify.com/episode/0d9PWlvFsbFIv2mIqQHLgX,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
02rV4QGraTZ81rgxfR7KWB,sebatas di sana,2025-03-10,307489,"makasih, ya, udah mampir waktu itu.",https://open.spotify.com/episode/02rV4QGraTZ81rgxfR7KWB,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1sb1cvoEhGMgfUJ0R5XYRh,"udah senang, ternyata ceritanya batal.",2025-03-06,558357,"mungkin mau sesayang apa pun, kalau bukan buat kita, ya mau gimana?",https://open.spotify.com/episode/1sb1cvoEhGMgfUJ0R5XYRh,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
62HdN1CaW0bcV4wkWgmOJ4,belum ada titik,2025-03-03,330000,padahal yang terjadi gak lebih dari ekspektasi,https://open.spotify.com/episode/62HdN1CaW0bcV4wkWgmOJ4,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1CKhFLjC7Q3poZvWzVxQZw,padahal kita lucu banget ya kalau gak gagal,2025-02-27,512469,"semoga di dunia yang seluas ini, kita gak perlu ketemu dia lagi; gak untuk menyakiti kembali.",https://open.spotify.com/episode/1CKhFLjC7Q3poZvWzVxQZw,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4g7zWeIfF5K8U4R9OXqcol,ini abu-abu,2025-02-24,367650,ini gak pernah ditulis buat aku,https://open.spotify.com/episode/4g7zWeIfF5K8U4R9OXqcol,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
2ru3TukMi6NkrDkeJqGNp4,"gak tau, deh. aku masih terlalu sayang untuk bisa milih pergi atau tetap di sini",2025-02-20,555050,"nggak semua cinta bentuknya rumah yang tetap, kan? ",https://open.spotify.com/episode/2ru3TukMi6NkrDkeJqGNp4,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6KWzPFiZoMHajvzD9eUyXz,punya tempatnya,2025-02-17,340879,"yah, tapi kalau tempatnya bukan jadi peran utama, buat apa.",https://open.spotify.com/episode/6KWzPFiZoMHajvzD9eUyXz,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1RUz6p0SUJDpXD76xsRlE1,"berangkatnya sama aku, di tengah jalan pergi sama orang lain",2025-02-13,608383," buat rencana sama kita, tapi tujuannya ada di orang lain. ",https://open.spotify.com/episode/1RUz6p0SUJDpXD76xsRlE1,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
69QfgsRIoPukRN6hYU69Kd,satu orang itu,2025-02-10,313420,satu orang yang selalu membuat kita gagal bersembunyi. ,https://open.spotify.com/episode/69QfgsRIoPukRN6hYU69Kd,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
33OqzulagVzwyx3MBaSbv6,"yang selalu excited sendirian juga bisa kelelahan, ya",2025-02-06,429120,"emang gak bisa dipaksain juga, kan? ",https://open.spotify.com/episode/33OqzulagVzwyx3MBaSbv6,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
39XqQHdZw29LMq9HYhTa2I,"inginku sebaliknya,",2025-02-03,317073,inginku jadi orang yang kamu inginkan.,https://open.spotify.com/episode/39XqQHdZw29LMq9HYhTa2I,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0Dqse9JSIH4gozMB2VEmWe,"kalau memang bukan untukku, kenapa harus setepat itu",2025-01-30,580480,"semoga semesta beri jalannya, ya.",https://open.spotify.com/episode/0Dqse9JSIH4gozMB2VEmWe,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
2QlYMqfKM2a2wz0lU1cNV7,sedetik ingatan.,2025-01-27,393927,"emang ganggu, ya, relapse itu.",https://open.spotify.com/episode/2QlYMqfKM2a2wz0lU1cNV7,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0AoZVfjLBt8gHutGfnGsoQ,"akan ada satu orang yang jadi rahasia terbesar hati kita, ya",2025-01-24,447637,huhu andai matamu melihat aku,https://open.spotify.com/episode/0AoZVfjLBt8gHutGfnGsoQ,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1DEtLyxmG5sCEVBp7gN7so,perayaan mati rasa | #berKata bersama Umay Shahab & Dwi Sasono,2025-01-22,2008768,Film Perayaan Mati Rasa 29 Januari 2025 di bioskop kesayanganmu ,https://open.spotify.com/episode/1DEtLyxmG5sCEVBp7gN7so,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4KbQUz59HRh7UWz2UFWeh1,kita pernah ada di sana,2025-01-20,335000,"tapi pada akhirnya, kita hanya cerita singkat yang gak bisa dilanjutin lagi, seberusaha apa pun aku menuliskannya. ",https://open.spotify.com/episode/4KbQUz59HRh7UWz2UFWeh1,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6ZV2ojZ2K4YwjX9yUUkcPu,"udah sesayang itu, dibalas sekecewa ini.",2025-01-16,510080,"buat senang, iya. tapi untuk kasih tujuan dan kepastian, dia nggak bisa.",https://open.spotify.com/episode/6ZV2ojZ2K4YwjX9yUUkcPu,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1icGEaXRTUjYGjdOwiy1uI,bangunan setengah jalan.,2025-01-13,330567,"tidak hancur, tapi tidak juga utuh.",https://open.spotify.com/episode/1icGEaXRTUjYGjdOwiy1uI,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
7s03nnCuNHBECcEqtBxU8c,"mungkin memang selalu ada kata maaf buat orang yang kita sayang, ya",2025-01-09,345216,tapi kasian kita gak si huhu,https://open.spotify.com/episode/7s03nnCuNHBECcEqtBxU8c,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4vRUBdF0fWK1iKDiufUdnE,tentang di mana kita,2025-01-06,336061,beberapa orang nggak punya tempat yang aman. (aku pun),https://open.spotify.com/episode/4vRUBdF0fWK1iKDiufUdnE,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0EKIJsX8GfoOnLQDOXn2KI,padahal tadinya tempat itu punyaku,2025-01-02,517440,"aneh banget, ya, lihat dia sama orang lain",https://open.spotify.com/episode/0EKIJsX8GfoOnLQDOXn2KI,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
7xvrbcP5NCH724ddUMVp8G,"melihat kita,",2024-12-30,326913,dari sendirinya aku.,https://open.spotify.com/episode/7xvrbcP5NCH724ddUMVp8G,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1CtpZ17je6T7ytciDyEPyu,mungkin nanti jalan kita akan bertemu lagi,2024-12-26,538816,satu kali lagi.,https://open.spotify.com/episode/1CtpZ17je6T7ytciDyEPyu,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6EbrjYBnzRLsiqU4QfYm9n,perpisahan yang mengganggu,2024-12-23,307842,"padahal tadinya itu punya kita, ya",https://open.spotify.com/episode/6EbrjYBnzRLsiqU4QfYm9n,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4DKODK64ChrQNcB4h3SejQ,"jauh banget, ya, manusia satu itu sekarang",2024-12-19,564671,"tapi buat apa juga dipaksakan kalau memang gak lebih dari sebuah kenangan? ya, kan?",https://open.spotify.com/episode/4DKODK64ChrQNcB4h3SejQ,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
19iQJ6qQnX5aQZgTmIxPA6,di tempat yang dingin,2024-12-16,349920,aku pernah ada di sana.,https://open.spotify.com/episode/19iQJ6qQnX5aQZgTmIxPA6,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6ijIKfbToVaQjdaSekNIqW,"capek juga, ya, kecintaan sendiri",2024-12-12,810218," tapi kita selalu punya pilihan untuk pergi, kan?",https://open.spotify.com/episode/6ijIKfbToVaQjdaSekNIqW,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
446p9MVHVDsKDViyJYR6KA,berhenti di aku,2024-12-09,336751,benar-benar berhenti.,https://open.spotify.com/episode/446p9MVHVDsKDViyJYR6KA,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
46NmGPlRYdxlCmTeLBcTc7,"ini kita beneran gak jadi, ya?",2024-12-05,528063,ngga tau,https://open.spotify.com/episode/46NmGPlRYdxlCmTeLBcTc7,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
3HaRXbnqpeU6VE0LcbrvXB,pada akhirnya hilang,2024-12-02,381076,dan tidak ada lagi kita di sini.,https://open.spotify.com/episode/3HaRXbnqpeU6VE0LcbrvXB,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4GbkQJRnsBU2GRjNBZMga4,tapi aku ingin kamu jadi orang tepat itu,2024-11-28,545941,yang gak akan pergi-pergi lagi,https://open.spotify.com/episode/4GbkQJRnsBU2GRjNBZMga4,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
2KUfmg6cPqKrcgKiL8agrQ,semua urusanku,2024-11-25,316529,tapi aku masih berharap orangnya kamu.,https://open.spotify.com/episode/2KUfmg6cPqKrcgKiL8agrQ,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1OukX55A3FTndEvThTfgTl,"udah jauh sih... tapi dia lagi apa, ya?",2024-11-21,554666,"untuk sekarang, biarkan yang ingin terlepas, pergi dengan cara yang baik. ",https://open.spotify.com/episode/1OukX55A3FTndEvThTfgTl,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
02axkaE8IJIuKYZMMYxu6Q,"lama berlalu,",2024-11-18,377769,dan masih saja menunggu.,https://open.spotify.com/episode/02axkaE8IJIuKYZMMYxu6Q,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
3HHou5UEeqbfu5kZl6Or85,"aku kira juga udah gapapa, tapi tiba-tiba relapse lagi.",2024-11-14,562410,sesusah itu.,https://open.spotify.com/episode/3HHou5UEeqbfu5kZl6Or85,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
7Eo3IF0lR5aM6qZRz8JNre,semua sibuk melupakan,2024-11-11,340618,bagian lucunya adalah: aku kira aku udah gapapa.,https://open.spotify.com/episode/7Eo3IF0lR5aM6qZRz8JNre,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
18x5DCGQLbgJ6r0ph9w9z7,"susah juga, ya, lihat kamu gapapa gak ada aku.",2024-11-07,698986,"mungkin benar kata banyak orang, ""yang penting dia bahagia, meski tanpa kita.""",https://open.spotify.com/episode/18x5DCGQLbgJ6r0ph9w9z7,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1WLajgSUxExVsv1dyFqWnR,kita tidak pernah utuh,2024-11-04,384482,dan aku perlahan runtuh. ,https://open.spotify.com/episode/1WLajgSUxExVsv1dyFqWnR,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
5OAg6pNasREvxBcUwAFTuQ,karena kukira kita bisa sama-sama lebih lama lagi,2024-10-31,616789,dan kamu memilih pergi.,https://open.spotify.com/episode/5OAg6pNasREvxBcUwAFTuQ,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1iOWDDcQZW1UP1foLZplDA,kemarin tidak nyata,2024-10-28,411631,dan terhapus begitu saja.,https://open.spotify.com/episode/1iOWDDcQZW1UP1foLZplDA,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
7mmFFwmz8DNJwDDawSYwO5,mungkin nanti. mungkin kita punya kesempatan lagi.,2024-10-24,637440,(((mungkin))),https://open.spotify.com/episode/7mmFFwmz8DNJwDDawSYwO5,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
15LKdAffuZsBAQN4EKe73D,"yang sebentar itu,",2024-10-21,361785,yang cukup sampai di situ. ,https://open.spotify.com/episode/15LKdAffuZsBAQN4EKe73D,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0eFmlT8fk6wNqzxJkOwfHD,"tapi kalau kamu cari aku, aku masih di situ.",2024-10-17,581269,karena entah mana yang lebih sulit; antara merelakan atau terus menyimpan.,https://open.spotify.com/episode/0eFmlT8fk6wNqzxJkOwfHD,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
212lK9qNqLK3s5BDBnFBSD,sebatas itu,2024-10-14,430000,dan aku masih di situ.,https://open.spotify.com/episode/212lK9qNqLK3s5BDBnFBSD,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
2C4JFvbK2AfARCnCPFuWwv,"gimana bisa lihat kamu sama yang baru, kalau aku kira kita masih saling nunggu",2024-10-10,565120,lagi-lagi disakiti ekspektasi.,https://open.spotify.com/episode/2C4JFvbK2AfARCnCPFuWwv,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
19Xdhm4VeL07bZhgnlNldH,aku ke sana.,2024-10-07,369951,aku akan tetap ke sana.,https://open.spotify.com/episode/19Xdhm4VeL07bZhgnlNldH,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
5xWKr6RcQl2nGbHbZwLGrf,"meski udah sendiri-sendiri, aku maunya kamu gak sama siapa-siapa",2024-10-03,519487,huhu :(,https://open.spotify.com/episode/5xWKr6RcQl2nGbHbZwLGrf,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
5uYPEUfnI6uB7kLQfExuCE,seperti yang sudah-sudah.,2024-09-30,375687,yang nggak pernah ada arah.,https://open.spotify.com/episode/5uYPEUfnI6uB7kLQfExuCE,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
5nEY9mG1cqTbOvodBWNoCw,"pada akhirnya, kita hanyalah orang asing yang pernah bersama.",2024-09-26,520640,kisah yang terlalu sebentar.,https://open.spotify.com/episode/5nEY9mG1cqTbOvodBWNoCw,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1cSYFX30R8VVoeqZp9XFXn,pada satu nama,2024-09-23,400940,"yang tidak pernah kembali, tetapi datang dan pergi.",https://open.spotify.com/episode/1cSYFX30R8VVoeqZp9XFXn,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4JW8fahcVABK47XSKdTM2a,"udah gak nunggu, tapi kalau dia datang lagi, ya udah lihat nanti",2024-09-19,569770,emang susah menolak sesuatu yang udah terlalu kita suka.,https://open.spotify.com/episode/4JW8fahcVABK47XSKdTM2a,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
3XkDsSagK3VtHmbQ1oHy65,di tengah kita.,2024-09-16,438996,tidak pernah ada aku.,https://open.spotify.com/episode/3XkDsSagK3VtHmbQ1oHy65,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0f7MgnSXEPhFSBasc41MUw,"untuk yang kemarin,",2024-09-13,377082,yang harusnya nggak usah.,https://open.spotify.com/episode/0f7MgnSXEPhFSBasc41MUw,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
51HJa4RwiiDLRDUv9XiPVS,"gimana bisa ""nanti kita ke sana"" kalau kata kita gak pernah benar-benar ada",2024-09-12,1175509,jalanin cerita yang udah lama selesai? jangan ya dek ya,https://open.spotify.com/episode/51HJa4RwiiDLRDUv9XiPVS,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6cjvUwuacrtpZnqFCSgWjy,life after jatuh cinta sendirian. waduh. | #berKata ,2024-09-09,864234,"meski bukan pertama kali, patah hati memang nggak pernah bisa jadi hal yang biasa aja, ya.",https://open.spotify.com/episode/6cjvUwuacrtpZnqFCSgWjy,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0FPRhE8O5614p5uGFtyDkT,"kenangan yang hebat, kadang, lukanya juga gak kalah hebat",2024-09-05,868650,"""sometimes, the most loving thing you can do for someone is to let them go"".",https://open.spotify.com/episode/0FPRhE8O5614p5uGFtyDkT,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6G94ofPHWDFwc0p2Vm2CfR,"lawan badainya, jangan ganti orangnya. bener, nih? #berKata",2024-09-02,1136831,antara yang perlu dilawan atau lebih baik ditinggalkan. ,https://open.spotify.com/episode/6G94ofPHWDFwc0p2Vm2CfR,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
56dRzQxy1GGLvNsgnLngB1,berharap ada rindu yang bisa membawamu kembali. sekali lagi.,2024-08-29,1006357,gak nyangka juga orangnya kamu.,https://open.spotify.com/episode/56dRzQxy1GGLvNsgnLngB1,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6J6XDQIvVAWPWAAR4Xzced,"lengah dikit, nama itu muncul lagi | #berKata",2024-08-26,1134741,"susah, ya. putus memang perihal kehilangan.",https://open.spotify.com/episode/6J6XDQIvVAWPWAAR4Xzced,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
634aWHzkzgr4VbZNWdDqPQ,"capek-capek gini, aku masih nungguin",2024-08-23,1050581,eh ternyata gak worth it buat ditunggu. ,https://open.spotify.com/episode/634aWHzkzgr4VbZNWdDqPQ,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
7zcr1eaLncUr1HOqRs6ao8,jelas-jelas ini gak jelas | #berKata,2024-08-19,891498,"gak semua harus ditungguin, kan?",https://open.spotify.com/episode/7zcr1eaLncUr1HOqRs6ao8,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
2Wv6ueFzyEz07MzPcQkf42,"aku gak banyak minta, aku cuma butuh kamu menerima.",2024-08-16,865536,tinggal suka aku balik apa susahnya?,https://open.spotify.com/episode/2Wv6ueFzyEz07MzPcQkf42,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
4oRcdzkUkLI3X5HpahfCuN,capek gak sih salam kenal mulu? | #berKata,2024-08-12,980949,mari biarkan cinta menemukan jalannya.,https://open.spotify.com/episode/4oRcdzkUkLI3X5HpahfCuN,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
51uVOcFemXZrZ6VJXiGYZT,"pesan terakhirku cuma dia baca, dan berakhirlah kami di sana. ",2024-08-09,928703,"karena cinta yang baik nggak ngebingungin, kan?",https://open.spotify.com/episode/51uVOcFemXZrZ6VJXiGYZT,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
53LJhAOtmi8bTiMV9vLkvw,"maafin diri kamu yang salah pilih orang lagi, ya | #berKata",2024-08-05,878890,mari pergi dari cerita yang emang gak pernah ditulis buat kita :'),https://open.spotify.com/episode/53LJhAOtmi8bTiMV9vLkvw,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
44QrNIfIDoVeglILpL8HEG,kira-kira butuh berapa perpisahan lagi untuk sampai pada orang yang tepat?,2024-08-02,848021,capek ya salah orang terus?,https://open.spotify.com/episode/44QrNIfIDoVeglILpL8HEG,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
1HVoAxbZGSLToVemBaiKPB,cinta yang setara? perlu ya dek ya | #berKata,2024-07-29,990783,"kalau memang bukan dia orangnya, ya mau gimana?",https://open.spotify.com/episode/1HVoAxbZGSLToVemBaiKPB,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6Hmk0CmzpHn4mLUEsz0Sxp,aku cuma berharap bisa menyebut namamu dengan perasaan yang biasa saja. ,2024-07-26,1113770,:(,https://open.spotify.com/episode/6Hmk0CmzpHn4mLUEsz0Sxp,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6XbDBPrvHISXbDJlNWgQVv,"duh, jatuh cinta di umur 20-an itu... | #berKata",2024-07-22,1104618,maybe the best way to find love is to let love find you.,https://open.spotify.com/episode/6XbDBPrvHISXbDJlNWgQVv,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6Lx3D9QoAeQ64gloJGU2N8,"dia gak jahat, akunya saja yang berlebihan menyayanginya.",2024-07-19,1026730,mungkin udah waktunya untuk pindah rumah. ,https://open.spotify.com/episode/6Lx3D9QoAeQ64gloJGU2N8,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
6UUrvFnrvZQNXdwKYGidju,mengagumimu dari jauh 🐧 | #berKata ,2024-07-15,1113663,a home and a friend.,https://open.spotify.com/episode/6UUrvFnrvZQNXdwKYGidju,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
2vPbrhYP340WenNx4R35KA,ternyata aku gak bisa kalau kamu sama orang lain,2024-07-12,864640,tapi mau gimana kalau memang sudah habis waktunya?,https://open.spotify.com/episode/2vPbrhYP340WenNx4R35KA,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
7IKNjieBiGPZYrTbsK5KOL,"serasa dan serasi... bisa gak, sih? | #berkata",2024-07-08,1022826,love takes time. ,https://open.spotify.com/episode/7IKNjieBiGPZYrTbsK5KOL,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
58IH71roSqyb8pTrmSbqE8,"dan aku melepasmu, meski tidak terlalu ingin. ",2024-07-05,924650,"yah… beberapa perasaan memang gak selalu bisa bersama dengan pemiliknya, kan?",https://open.spotify.com/episode/58IH71roSqyb8pTrmSbqE8,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
0t3SrZXDM8CMc9xw8vfIOU,ada masanya. ada perannya. | #berKata,2024-07-01,1334848,"rayakan sebisanya, dan simpan secukupnya.",https://open.spotify.com/episode/0t3SrZXDM8CMc9xw8vfIOU,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
5Ocn9qOYHJmBTruFyvsPSu,"menyayangimu tulus, mendoakanmu baik, menerimamu selalu.",2024-06-28,1085760,besarkan hati. ♡,https://open.spotify.com/episode/5Ocn9qOYHJmBTruFyvsPSu,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
51d7Z1ftFQef5af0cb5v04,"singkat, padat, stuck di kamu | #berKata",2024-06-24,1000405,mari bebaskan diri dari sesuatu yang memang gak pernah kita miliki. ,https://open.spotify.com/episode/51d7Z1ftFQef5af0cb5v04,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
52QIUjgJxm8p7K2sF3cZdM,"aku gapapa gak sama kamu, tapi bukan berarti rindu itu gak berlaku. ",2024-06-21,722111,"jangan takut untuk meninggalkan sesuatu yang emang bukan buat kita. awalnya, memang gak mudah. tapi nantinya kita akan sembuh.",https://open.spotify.com/episode/52QIUjgJxm8p7K2sF3cZdM,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
72SPWTMJfX5ATWW3hiG4PH,lagi-lagi dihantam reality | #berKata ,2024-06-17,1190058,mungkin jadi dewasa adalah tentang terbiasa dengan rasa lelah. ,https://open.spotify.com/episode/72SPWTMJfX5ATWW3hiG4PH,5vHokTsTmdlLBs1uPgDGN6,Rintik Sedu,Rintiksedu
